OBS_DATETIME,STATIONCODE,TEMP,HUMI,WSPD_10,WDIR_10
2023-07-21 10:56:00,CG,32.0,70.0,1.2,133
2023-07-21 10:57:00,CG,32.1,69.0,1.1,132
2023-07-21 10:58:00,CG,32.2,71.0,1.0,131
2023-07-21 10:59:00,CG,32.3,71.0,0.8,118
2023-07-21 11:00:00,CG,32.2,69.0,0.7,120
2023-07-21 11:01:00,CG,32.1,69.0,0.7,124
2023-07-21 11:02:00,CG,32.1,71.0,0.6,128
2023-07-21 11:03:00,CG,32.1,70.0,0.7,122
2023-07-21 11:04:00,CG,32.1,72.0,0.9,123
2023-07-21 11:05:00,CG,31.9,68.0,1.1,122
2023-07-21 11:06:00,CG,31.7,69.0,1.2,123
2023-07-21 11:07:00,CG,31.6,70.0,1.4,123
2023-07-21 11:08:00,CG,31.5,72.0,1.5,122
2023-07-21 11:09:00,CG,31.5,72.0,1.7,126
2023-07-21 11:10:00,CG,31.4,73.0,1.7,123
2023-07-21 11:11:00,CG,31.6,73.0,1.7,124
2023-07-21 11:12:00,CG,31.7,73.0,1.9,123
2023-07-21 11:13:00,CG,31.6,72.0,1.9,124
2023-07-21 11:14:00,CG,31.5,72.0,1.9,123
2023-07-21 11:15:00,CG,31.4,70.0,1.8,125
2023-07-21 11:16:00,CG,31.5,73.0,1.7,126
2023-07-21 11:17:00,CG,31.5,74.0,1.7,125
2023-07-21 11:18:00,CG,31.6,72.0,1.7,124
2023-07-21 11:19:00,CG,31.6,70.0,1.6,124
2023-07-21 11:20:00,CG,31.6,69.0,1.7,127
2023-07-21 11:21:00,CG,31.5,72.0,1.7,125
2023-07-21 11:22:00,CG,31.5,72.0,1.7,121
2023-07-21 11:23:00,CG,31.4,73.0,1.8,114
2023-07-21 11:24:00,CG,31.4,72.0,1.8,114
2023-07-21 11:25:00,CG,31.2,73.0,1.9,109
2023-07-21 11:26:00,CG,,,1.9,105
2023-07-21 11:27:00,CG,31.2,73.0,2.1,105
2023-07-21 11:28:00,CG,31.1,71.0,2.1,103
2023-07-21 11:29:00,CG,31.1,73.0,2.1,101
2023-07-21 11:30:00,CG,31.1,73.0,2.2,97
2023-07-21 11:31:00,CG,31.0,73.0,2.4,99
2023-07-21 11:32:00,CG,31.0,72.0,2.3,100
2023-07-21 11:33:00,CG,31.1,74.0,2.3,102
2023-07-21 11:34:00,CG,31.1,73.0,2.4,101
2023-07-21 11:35:00,CG,31.1,72.0,2.4,103
2023-07-21 11:36:00,CG,31.1,72.0,2.5,104
2023-07-21 11:37:00,CG,,,2.5,103
2023-07-21 11:38:00,CG,31.3,74.0,2.4,105
2023-07-21 11:39:00,CG,31.4,73.0,2.4,106
2023-07-21 11:40:00,CG,31.4,72.0,2.2,112
2023-07-21 11:41:00,CG,31.5,73.0,2.1,113
2023-07-21 11:42:00,CG,31.6,73.0,2.0,114
2023-07-21 11:43:00,CG,31.8,72.0,2.0,116
2023-07-21 11:44:00,CG,31.7,68.0,1.9,119
2023-07-21 11:45:00,CG,31.7,69.0,2.0,120
2023-07-21 11:46:00,CG,31.6,70.0,2.1,118
2023-07-21 11:47:00,CG,31.6,71.0,2.0,120
2023-07-21 11:48:00,CG,31.7,72.0,1.9,120
2023-07-21 11:49:00,CG,31.7,72.0,1.9,120
2023-07-21 11:50:00,CG,31.7,69.0,2.1,116
2023-07-21 11:51:00,CG,31.6,70.0,2.1,114
2023-07-21 11:52:00,CG,31.6,72.0,2.1,114
2023-07-21 11:53:00,CG,31.8,73.0,2.0,111
2023-07-21 11:54:00,CG,31.9,70.0,2.0,108
2023-07-21 11:55:00,CG,31.9,70.0,1.8,108
2023-07-21 11:56:00,CG,31.9,69.0,1.8,108
2023-07-21 11:57:00,CG,31.8,71.0,1.8,108
2023-07-21 11:58:00,CG,31.8,68.0,1.9,109
2023-07-21 11:59:00,CG,31.8,69.0,1.9,108
2023-07-21 12:00:00,CG,31.8,70.0,1.9,109
2023-07-21 12:01:00,CG,31.8,67.0,1.9,110
2023-07-21 12:02:00,CG,,,1.9,111
2023-07-21 12:03:00,CG,,,2.0,112
2023-07-21 12:04:00,CG,31.6,70.0,2.0,113
2023-07-21 12:05:00,CG,31.5,71.0,2.1,114
2023-07-21 12:06:00,CG,31.5,71.0,2.0,115
2023-07-21 12:07:00,CG,31.6,70.0,2.1,114
2023-07-21 12:08:00,CG,31.6,70.0,2.1,113
2023-07-21 12:09:00,CG,31.5,70.0,2.1,114
2023-07-21 12:10:00,CG,31.5,70.0,2.0,114
2023-07-21 12:11:00,CG,31.5,71.0,2.0,114
2023-07-21 12:12:00,CG,31.6,71.0,2.0,112
2023-07-21 12:13:00,CG,31.7,72.0,2.0,111
2023-07-21 12:14:00,CG,31.8,72.0,1.9,112
2023-07-21 12:15:00,CG,32.0,71.0,1.8,113
2023-07-21 12:16:00,CG,32.0,70.0,1.8,111
2023-07-21 12:17:00,CG,32.0,71.0,1.7,111
2023-07-21 12:18:00,CG,31.9,70.0,1.7,111
2023-07-21 12:19:00,CG,31.9,69.0,1.7,110
2023-07-21 12:20:00,CG,31.9,69.0,1.7,109
2023-07-21 12:21:00,CG,31.8,70.0,1.6,108
2023-07-21 12:22:00,CG,31.8,69.0,1.6,109
2023-07-21 12:23:00,CG,31.8,70.0,1.6,108
2023-07-21 12:24:00,CG,31.8,70.0,1.6,109
2023-07-21 12:25:00,CG,31.7,70.0,1.7,108
2023-07-21 12:26:00,CG,31.6,71.0,1.7,110
2023-07-21 12:27:00,CG,31.5,70.0,1.7,110
2023-07-21 12:28:00,CG,31.4,72.0,1.6,112
2023-07-21 12:29:00,CG,31.4,70.0,1.6,114
2023-07-21 12:30:00,CG,31.3,70.0,1.6,111
2023-07-21 12:31:00,CG,31.3,72.0,1.6,110
2023-07-21 12:32:00,CG,31.4,72.0,1.6,115
2023-07-21 12:33:00,CG,31.4,71.0,1.6,118
2023-07-21 12:34:00,CG,31.5,70.0,1.6,117
2023-07-21 12:35:00,CG,31.5,70.0,1.6,116
2023-07-21 12:36:00,CG,31.6,70.0,1.7,114
2023-07-21 12:37:00,CG,,,1.7,112
2023-07-21 12:38:00,CG,31.6,70.0,1.8,111
2023-07-21 12:39:00,CG,31.6,68.0,1.8,109
2023-07-21 12:40:00,CG,31.7,70.0,1.8,112
2023-07-21 12:41:00,CG,31.9,70.0,1.9,113
2023-07-21 12:42:00,CG,31.8,69.0,2.0,107
2023-07-21 12:43:00,CG,31.7,69.0,2.0,102
2023-07-21 12:44:00,CG,31.7,71.0,1.9,104
2023-07-21 12:45:00,CG,31.8,71.0,1.9,105
2023-07-21 12:46:00,CG,32.0,69.0,1.8,106
2023-07-21 12:47:00,CG,32.0,67.0,1.9,108
2023-07-21 12:48:00,CG,,,1.8,107
2023-07-21 12:49:00,CG,32.1,66.0,1.8,108
2023-07-21 12:50:00,CG,32.1,68.0,1.8,108
2023-07-21 12:51:00,CG,32.2,69.0,1.7,108
2023-07-21 12:52:00,CG,32.3,68.0,1.7,113
2023-07-21 12:53:00,CG,32.4,67.0,1.6,116
2023-07-21 12:54:00,CG,32.5,67.0,1.8,111
2023-07-21 12:55:00,CG,32.4,65.0,1.8,111
2023-07-21 12:56:00,CG,32.2,68.0,1.8,111
2023-07-21 12:57:00,CG,32.2,69.0,1.7,112
2023-07-21 12:58:00,CG,32.3,69.0,1.6,115
2023-07-21 12:59:00,CG,32.3,69.0,1.5,117
2023-07-21 13:00:00,CG,32.5,69.0,1.4,121
2023-07-21 13:01:00,CG,32.6,67.0,1.4,131
2023-07-21 13:02:00,CG,32.7,65.0,1.3,135
2023-07-21 13:03:00,CG,32.8,62.0,1.3,141
2023-07-21 13:04:00,CG,32.8,63.0,1.1,134
2023-07-21 13:05:00,CG,32.9,63.0,1.0,150
2023-07-21 13:06:00,CG,,,1.0,163
2023-07-21 13:07:00,CG,33.0,64.0,1.0,143
2023-07-21 13:08:00,CG,33.0,64.0,0.9,132
2023-07-21 13:09:00,CG,33.0,63.0,0.8,138
2023-07-21 13:10:00,CG,33.0,64.0,0.9,139
2023-07-21 13:11:00,CG,33.0,67.0,0.9,134
2023-07-21 13:12:00,CG,33.0,65.0,1.0,140
2023-07-21 13:13:00,CG,33.0,66.0,1.0,138
2023-07-21 13:14:00,CG,33.0,66.0,1.0,136
2023-07-21 13:15:00,CG,33.1,66.0,1.0,133
2023-07-21 13:16:00,CG,33.1,66.0,1.0,136
2023-07-21 13:17:00,CG,33.1,66.0,1.0,139
2023-07-21 13:18:00,CG,33.1,67.0,1.1,142
2023-07-21 13:19:00,CG,33.1,64.0,1.1,138
2023-07-21 13:20:00,CG,33.2,64.0,1.1,138
2023-07-21 13:21:00,CG,33.1,64.0,1.2,135
2023-07-21 13:22:00,CG,33.0,64.0,1.2,132
2023-07-21 13:23:00,CG,32.8,66.0,1.2,128
2023-07-21 13:24:00,CG,32.8,67.0,1.3,125
2023-07-21 13:25:00,CG,33.0,66.0,1.4,119
2023-07-21 13:26:00,CG,33.0,66.0,1.4,117
2023-07-21 13:27:00,CG,32.9,65.0,1.4,116
2023-07-21 13:28:00,CG,32.9,65.0,1.5,114
2023-07-21 13:29:00,CG,32.8,67.0,1.4,117
2023-07-21 13:30:00,CG,32.8,65.0,1.4,118
2023-07-21 13:31:00,CG,32.8,65.0,1.4,116
2023-07-21 13:32:00,CG,32.9,66.0,1.4,113
2023-07-21 13:33:00,CG,32.9,66.0,1.4,116
2023-07-21 13:34:00,CG,33.0,66.0,1.4,118
2023-07-21 13:35:00,CG,32.9,64.0,1.5,120
2023-07-21 13:36:00,CG,,,1.6,119
2023-07-21 13:37:00,CG,32.9,64.0,1.6,119
2023-07-21 13:38:00,CG,32.8,63.0,1.6,121
2023-07-21 13:39:00,CG,32.7,65.0,1.7,118
2023-07-21 13:40:00,CG,32.8,65.0,1.6,118
2023-07-21 13:41:00,CG,32.8,65.0,1.7,120
2023-07-21 13:42:00,CG,32.8,66.0,1.8,119
2023-07-21 13:43:00,CG,32.8,65.0,1.8,119
2023-07-21 13:44:00,CG,32.8,64.0,1.8,119
2023-07-21 13:45:00,CG,32.7,63.0,1.9,116
2023-07-21 13:46:00,CG,32.6,66.0,1.9,114
2023-07-21 13:47:00,CG,32.7,65.0,1.8,113
2023-07-21 13:48:00,CG,32.7,65.0,1.8,114
2023-07-21 13:49:00,CG,32.7,65.0,1.9,114
2023-07-21 13:50:00,CG,32.6,66.0,1.9,111
2023-07-21 13:51:00,CG,32.6,66.0,2.0,110
2023-07-21 13:52:00,CG,32.6,66.0,2.0,109
2023-07-21 13:53:00,CG,32.5,66.0,2.1,109
2023-07-21 13:54:00,CG,,,2.2,108
2023-07-21 13:55:00,CG,32.4,64.0,2.2,110
2023-07-21 13:56:00,CG,,,2.2,111
2023-07-21 13:57:00,CG,32.3,67.0,2.1,110
2023-07-21 13:58:00,CG,32.4,67.0,2.2,107
2023-07-21 13:59:00,CG,32.6,67.0,2.1,108
2023-07-21 14:00:00,CG,32.7,66.0,2.1,109
2023-07-21 14:01:00,CG,32.8,64.0,2.0,108
2023-07-21 14:02:00,CG,32.7,64.0,2.1,108
2023-07-21 14:03:00,CG,32.6,65.0,2.1,107
2023-07-21 14:04:00,CG,32.6,65.0,1.9,107
2023-07-21 14:05:00,CG,32.6,64.0,1.9,107
2023-07-21 14:06:00,CG,32.6,65.0,1.8,105
2023-07-21 14:07:00,CG,32.7,65.0,1.9,105
2023-07-21 14:08:00,CG,32.8,64.0,1.7,109
2023-07-21 14:09:00,CG,33.0,64.0,1.7,107
2023-07-21 14:10:00,CG,33.1,65.0,1.7,106
2023-07-21 14:11:00,CG,33.1,66.0,1.6,108
2023-07-21 14:12:00,CG,33.2,65.0,1.5,109
2023-07-21 14:13:00,CG,33.1,61.0,1.5,110
2023-07-21 14:14:00,CG,32.9,62.0,1.6,109
2023-07-21 14:15:00,CG,32.8,65.0,1.5,109
2023-07-21 14:16:00,CG,32.9,65.0,1.5,110
2023-07-21 14:17:00,CG,32.9,65.0,1.6,111
2023-07-21 14:18:00,CG,32.9,64.0,1.6,110
2023-07-21 14:19:00,CG,32.7,63.0,1.8,111
2023-07-21 14:20:00,CG,32.6,64.0,1.9,112
2023-07-21 14:21:00,CG,32.6,64.0,1.9,112
2023-07-21 14:22:00,CG,32.6,66.0,1.9,113
2023-07-21 14:23:00,CG,32.6,65.0,1.8,115
2023-07-21 14:24:00,CG,32.7,65.0,1.8,116
2023-07-21 14:25:00,CG,32.7,64.0,1.9,117
2023-07-21 14:26:00,CG,32.7,64.0,1.9,118
2023-07-21 14:27:00,CG,32.6,64.0,1.9,119
2023-07-21 14:28:00,CG,32.6,66.0,1.8,119
2023-07-21 14:29:00,CG,32.7,66.0,1.7,119
2023-07-21 14:30:00,CG,32.8,65.0,1.6,119
2023-07-21 14:31:00,CG,32.9,65.0,1.6,118
2023-07-21 14:32:00,CG,32.9,64.0,1.6,118
2023-07-21 14:33:00,CG,33.0,64.0,1.5,116
2023-07-21 14:34:00,CG,33.1,64.0,1.3,118
2023-07-21 14:35:00,CG,33.1,63.0,1.3,127
2023-07-21 14:36:00,CG,32.9,62.0,1.3,126
2023-07-21 14:37:00,CG,32.8,64.0,1.3,121
2023-07-21 14:38:00,CG,32.8,62.0,1.2,122
2023-07-21 14:39:00,CG,32.9,64.0,1.2,117
2023-07-21 14:40:00,CG,33.1,64.0,1.2,119
2023-07-21 14:41:00,CG,33.2,64.0,1.2,126
2023-07-21 14:42:00,CG,33.3,62.0,1.3,120
2023-07-21 14:43:00,CG,33.0,61.0,1.4,116
2023-07-21 14:44:00,CG,33.0,61.0,1.3,109
2023-07-21 14:45:00,CG,33.1,62.0,1.2,104
2023-07-21 14:46:00,CG,33.1,62.0,1.2,111
2023-07-21 14:47:00,CG,33.2,62.0,1.2,111
2023-07-21 14:48:00,CG,33.1,60.0,1.2,113
2023-07-21 14:49:00,CG,33.1,62.0,1.3,115
2023-07-21 14:50:00,CG,33.0,62.0,1.3,113
2023-07-21 14:51:00,CG,33.0,62.0,1.3,103
2023-07-21 14:52:00,CG,33.1,62.0,1.2,107
2023-07-21 14:53:00,CG,33.1,61.0,1.2,111
2023-07-21 14:54:00,CG,33.1,62.0,1.2,114
2023-07-21 14:55:00,CG,33.0,63.0,1.3,118
2023-07-21 14:56:00,CG,33.0,65.0,1.3,115
2023-07-21 14:57:00,CG,33.0,64.0,1.4,109
2023-07-21 14:58:00,CG,33.0,65.0,1.4,110
2023-07-21 14:59:00,CG,33.0,64.0,1.4,111
2023-07-21 15:00:00,CG,33.1,64.0,1.4,108
2023-07-21 15:01:00,CG,33.0,62.0,1.5,112
2023-07-21 15:02:00,CG,32.9,63.0,1.5,109
2023-07-21 15:03:00,CG,33.0,63.0,1.5,110
2023-07-21 15:04:00,CG,33.0,62.0,1.5,111
2023-07-21 15:05:00,CG,33.0,63.0,1.6,109
2023-07-21 15:06:00,CG,33.1,62.0,1.5,110
2023-07-21 15:07:00,CG,33.2,63.0,1.5,115
2023-07-21 15:08:00,CG,33.1,63.0,1.5,117
2023-07-21 15:09:00,CG,33.1,65.0,1.4,124
2023-07-21 15:10:00,CG,33.2,64.0,1.3,127
2023-07-21 15:11:00,CG,33.1,64.0,1.3,129
2023-07-21 15:12:00,CG,33.0,65.0,1.2,131
2023-07-21 15:13:00,CG,33.0,63.0,1.2,127
2023-07-21 15:14:00,CG,32.9,64.0,1.2,125
2023-07-21 15:15:00,CG,32.9,63.0,1.2,131
2023-07-21 15:16:00,CG,33.0,63.0,1.2,144
2023-07-21 15:17:00,CG,33.1,63.0,1.1,145
2023-07-21 15:18:00,CG,33.2,61.0,1.1,149
2023-07-21 15:19:00,CG,33.3,64.0,1.1,149
2023-07-21 15:20:00,CG,33.4,62.0,1.0,157
2023-07-21 15:21:00,CG,33.6,63.0,1.0,176
2023-07-21 15:22:00,CG,33.8,61.0,0.9,185
2023-07-21 15:23:00,CG,33.9,61.0,0.8,133
2023-07-21 15:24:00,CG,33.8,62.0,0.7,103
2023-07-21 15:25:00,CG,33.7,61.0,0.7,325
2023-07-21 15:26:00,CG,33.4,63.0,0.7,94
2023-07-21 15:27:00,CG,33.3,63.0,0.7,145
2023-07-21 15:28:00,CG,33.5,62.0,0.7,209
2023-07-21 15:29:00,CG,33.7,61.0,0.7,212
2023-07-21 15:30:00,CG,33.8,61.0,0.7,213
2023-07-21 15:31:00,CG,33.9,61.0,0.8,198
2023-07-21 15:32:00,CG,33.8,59.0,0.8,212
2023-07-21 15:33:00,CG,33.7,61.0,0.8,284
2023-07-21 15:34:00,CG,33.7,63.0,0.9,331
2023-07-21 15:35:00,CG,33.6,62.0,0.9,166
2023-07-21 15:36:00,CG,33.6,60.0,1.0,196
2023-07-21 15:37:00,CG,33.5,59.0,1.1,230
2023-07-21 15:38:00,CG,33.3,60.0,1.1,246
2023-07-21 15:39:00,CG,,,1.0,243
2023-07-21 15:40:00,CG,33.5,60.0,1.0,222
2023-07-21 15:41:00,CG,33.6,60.0,1.0,232
2023-07-21 15:42:00,CG,33.5,61.0,1.1,225
2023-07-21 15:43:00,CG,33.5,60.0,1.3,208
2023-07-21 15:44:00,CG,33.4,62.0,1.3,216
2023-07-21 15:45:00,CG,33.4,62.0,1.2,219
2023-07-21 15:46:00,CG,33.5,61.0,1.3,217
2023-07-21 15:47:00,CG,33.5,60.0,1.3,211
2023-07-21 15:48:00,CG,,,1.4,206
2023-07-21 15:49:00,CG,33.5,60.0,1.6,208
2023-07-21 15:50:00,CG,33.3,61.0,1.6,207
2023-07-21 15:51:00,CG,33.2,61.0,1.7,205
2023-07-21 15:52:00,CG,33.1,61.0,1.7,205
2023-07-21 15:53:00,CG,33.0,62.0,1.8,206
2023-07-21 15:54:00,CG,32.9,61.0,1.9,204
2023-07-21 15:55:00,CG,32.8,62.0,2.0,204
2023-07-21 15:56:00,CG,32.8,63.0,2.1,207
2023-07-21 15:57:00,CG,32.7,62.0,2.2,210
2023-07-21 15:58:00,CG,32.6,64.0,2.2,211
2023-07-21 15:59:00,CG,32.7,64.0,2.2,209
2023-07-21 16:00:00,CG,32.8,62.0,2.2,208
2023-07-21 16:01:00,CG,32.8,63.0,2.2,207
2023-07-21 16:02:00,CG,32.9,64.0,2.2,205
2023-07-21 16:03:00,CG,33.1,63.0,2.1,203
2023-07-21 16:04:00,CG,,,2.1,202
2023-07-21 16:05:00,CG,33.0,62.0,2.1,202
2023-07-21 16:06:00,CG,32.9,63.0,2.0,199
2023-07-21 16:07:00,CG,33.0,63.0,1.9,195
2023-07-21 16:08:00,CG,33.0,63.0,1.8,195
2023-07-21 16:09:00,CG,33.0,65.0,1.7,193
2023-07-21 16:10:00,CG,33.1,64.0,1.6,191
2023-07-21 16:11:00,CG,33.3,63.0,1.5,186
2023-07-21 16:12:00,CG,33.3,63.0,1.4,183
2023-07-21 16:13:00,CG,33.3,63.0,1.5,184
2023-07-21 16:14:00,CG,33.1,63.0,1.5,188
2023-07-21 16:15:00,CG,32.9,62.0,1.5,189
2023-07-21 16:16:00,CG,32.8,64.0,1.4,192
2023-07-21 16:17:00,CG,32.9,65.0,1.3,193
2023-07-21 16:18:00,CG,32.9,66.0,1.3,184
2023-07-21 16:19:00,CG,33.0,65.0,1.3,188
2023-07-21 16:20:00,CG,33.0,64.0,1.4,192
2023-07-21 16:21:00,CG,33.0,64.0,1.4,187
2023-07-21 16:22:00,CG,32.9,65.0,1.4,189
2023-07-21 16:23:00,CG,33.0,65.0,1.3,185
2023-07-21 16:24:00,CG,33.0,64.0,1.2,183
2023-07-21 16:25:00,CG,32.8,63.0,1.2,178
2023-07-21 16:26:00,CG,32.7,64.0,1.2,171
2023-07-21 16:27:00,CG,32.6,65.0,1.3,167
2023-07-21 16:28:00,CG,32.5,65.0,1.3,167
2023-07-21 16:29:00,CG,32.4,65.0,1.5,161
2023-07-21 16:30:00,CG,32.3,65.0,1.5,159
2023-07-21 16:31:00,CG,32.4,66.0,1.6,162
2023-07-21 16:32:00,CG,32.4,65.0,1.7,160
2023-07-21 16:33:00,CG,32.4,65.0,1.8,159
2023-07-21 16:34:00,CG,32.3,65.0,1.8,159
2023-07-21 16:35:00,CG,32.4,66.0,1.8,158
2023-07-21 16:36:00,CG,32.4,65.0,1.9,162
2023-07-21 16:37:00,CG,32.3,65.0,1.9,165
2023-07-21 16:38:00,CG,32.3,66.0,1.8,164
2023-07-21 16:39:00,CG,32.4,66.0,1.7,166
2023-07-21 16:40:00,CG,32.4,65.0,1.8,165
2023-07-21 16:41:00,CG,32.3,66.0,1.8,166
2023-07-21 16:42:00,CG,32.4,66.0,1.7,163
2023-07-21 16:43:00,CG,32.4,66.0,1.6,162
2023-07-21 16:44:00,CG,32.4,66.0,1.7,159
2023-07-21 16:45:00,CG,32.4,66.0,1.8,157
2023-07-21 16:46:00,CG,32.3,65.0,1.8,154
2023-07-21 16:47:00,CG,32.2,66.0,1.9,150
2023-07-21 16:48:00,CG,32.1,66.0,1.9,150
2023-07-21 16:49:00,CG,32.1,66.0,1.8,150
2023-07-21 16:50:00,CG,32.2,67.0,1.7,149
2023-07-21 16:51:00,CG,32.3,67.0,1.8,147
2023-07-21 16:52:00,CG,32.2,65.0,1.8,151
2023-07-21 16:53:00,CG,32.1,66.0,1.9,153
2023-07-21 16:54:00,CG,32.0,66.0,1.9,154
